original_code,original_name,translated_name,HCAT3_name,HCAT3_code
91,GUIXES O PEDREROL,GRASS PEA,peas,3301020600
92,HISOP,HYSSOP,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
93,HORTA,ORCHARD,kitchen_gardens,3301120000
94,JULIVERT,PARSLEY,parsly,3301061227
95,KIWI,KIWI,kiwi,3303010700
96,LAVANDA,LAVENDER,lavender_lavandula,3301061219
97,LLENTIA,LENTIL,lentils,3301020500
98,LLI,LINEN,flax_linseed,3301060700
99,LLIMONER,LEMONS,citrus_plantations,3303040000
100,LLOBÍ (TRAMÚS),TRUMUS,sweet_lupins,3301020700
101,LLOBÍ GROC (TRAMÚS GROC),YELLOW LIPIN,sweet_lupins,3301020700
102,LLÚPOL,HOP,hops,3301060200
103,MADUIXA,STRAWBERRY,strawberries,3301130000
104,MADUIXOT,STRAWBERRY,strawberries,3301130000
105,MAGRANER,POMEGRANATE TREE,pomegranate,3303011400
106,MANDARINER HÍBRID,MANDARIN HYBRIDS,citrus_plantations,3303040000
107,MARDUIX,MARJORAM,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
108,MELCA DEL SUDAN,SUDAN PASTURE,millet_sorghum,3301010900
109,MELISSA O TARONGINA,ORANGE BLOSSOM,lemon_balm_melissa,3301061220
110,MELÓ,MELON,melon,3301140300
111,MENTA,MINT,mints_peppermint,3301061222
112,MILL,MILL,millet_sorghum,3301010900
113,MONGETA,BEAN,beans,3301020100
114,MONIATO,SWEET POTATO,sweet_potatoes,3301040000
115,MOSTASSA,MUSTARD,mustard,3301210100
116,NABIU,BLUEBERRY,blueberry,3303020400
117,NAP,TURNIP,turnips,3301290800
118,NASHI,NASHI,pears,3303011200
119,NECTARINA PLANA,PLATERINE,peach,3303011100
120,NECTARINER,NECTARINE,nectarine,3303010900
121,NESPRER,MEDLAR,medlar_loquat,3303010800
122,NOGUERA,WALNUT TREE,walnuts,3303030600
123,OLIVERA,OLIVE TREE,olive_plantations,3303050000
124,ORDI,BARLEY,barley,3301010400
125,ORENGA,OREGANO,oregano,3301061226
126,PASTANAGA,CARROT,carrots_daucus,3301290300
127,PASTURES DE MENYS DE 5 ANYS,GRASSLAND,pasture_meadow_grassland_grass,3302000000
128,PATATA,POTATO,potatoes,3301030000
129,PAULÒNIA ROT. CURTA,PAULONIA,other_tree_wood_forest,3306990000
130,PEBROT,PEPPER,bell_pepper_paprika,3301300100
131,PERERA,PEAR TREE,pears,3303011200
132,PÈSOL,PEA,peas,3301020600
133,PÈSOL I CIVADA,PEAS AND OATS,peas,3301020600
134,PÈSOL I ORDI,PEAS AND BARLEY,peas,3301020600
135,PISTATXER O FESTUC,PISTACHIO,pistachio,3303030400
136,PLANTA ORNAMENTAL,ORNAMENTAL PLANTS,flowers_ornamental_plants,3301080000
137,POA,BREAD/POA,poaceae_grasses,3301090200
138,POLLANCRE ROT. CURTA,POPLAR,populus,3306070000
139,POMELO O ARANJA,GRAPEFRUIT,citrus_plantations,3303040000
140,POMERA,APPLE TREE,apples,3303010200
141,PORRO,LEEK,leek,3301220300
142,PRÉSSEC PLA,PARAGUAYAN PEACH,peach,3303011100
143,PRESSEGUER,PEACH TREE,peach,3303011100
144,PRODUCTES FORESTALS,FOREST PRODUCTS,tree_wood_forest,3306000000
145,PRUNERA,PLUM TREE,plums,3303011300
146,QUINOA,QUINOA,quinoa,3301150300
147,RAIGRÀS MULTIFLORUM,RAYGRASS,lolium_ryegrass,3301090205
148,RAIGRÀS PERENNE,PERENNIAL RAYGRASS,lolium_ryegrass,3301090205
149,RAVE,RADISH,radish,3301290600
150,REMOLATXA,BEETROOT,beetroot_beets,3301290200
151,ROMANESCO,BROCCOFLOWER,other_brassica_oleracea_cabbage,3301210299
152,ROMANÍ,ROSEMARY,rosemary,3301061230
153,SAFRÀ,SAFFRON,saffron_crocus_sativus,3301061232
154,SAJOLIDA,SAJOLIDA,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
155,SÀLVIA,SALVIA,sage_chia,3301190000
156,SALZE ROT. CURTA,WILLOW,willows_osiers,3306080000
157,SATSUMA,SATSUMA TANGERINE,citrus_plantations,3303040000
158,SÈGOL,RYE,rye,3301010300
159,SÍNDRIA,WATERMELON,watermelon,3301140500
160,SOIA,SOY,soy_soybeans,3301160000
161,SORGO,SORGHUM,millet_sorghum,3301010900
162,SUBPRODUCTES PASTURABLES,PASTURE BYPRODUCTS,not_known_and_other,3399000000
163,TARONGER,ORANGE TREE,citrus_plantations,3303040000
164,TEFF,TEFF,teff,3301010904
165,TÒFONA,TRUFFLE,truffle,3304040000
166,TOMÀQUET,TOMATO,tomato,3301280000
167,TREPADELLA,SAINFOIN,onobrychis_sainfoins,3301061600
168,TRÈVOL,CLOVER,clover,3301090303
169,TRITICALE,TRITICALE,triticale,3301010800
170,TRITORDEUM,TRITORDEUM,other_cereals,3301019900
171,VALERIANA,VALERIAN,valerian,3301061238
172,VEÇA,VECA,vetches,3301090305
173,VEÇA I BLAT,VECA AND WHEAT,vetches,3301090305
174,VEÇA I CIVADA,SEED AND OATS,vetches,3301090305
175,VEÇA I ORDI,SEED AND BARLEY,vetches,3301090305
176,VEÇA I TRITICALE,SEED AND TRITICALE,vetches,3301090305
177,VEÇA VELLOSA,HAIRY VETCH,vetches,3301090305
178,"VEÇA, CIVADA I ORDI","SEED, OATS AND BARLEY",vetches,3301090305
179,VINYA,VINEYARD,vineyards_wine_vine_rebland_grapes,3303060000
180,VIVER ARBRE I ARBUST,NURSERY TREE AND SHRUB,nurseries_nursery,3303070000
181,XICÒRIA,CHICORY,chicory_chicories,3301310200
182,XIRIVIA,PARSNIP,parsnips,3301290500
183,'ALGARROBA' HERBÀCIA NO SIE,NON-EFA ALGARROBA,vetches,3301090305
183,'ALGARROBA' HERBÀCIA SIE,EFA ALGARROBA,vetches,3301090305
183,ALBERCOQUERS,APRICOT TREE,apricots,3303010300
184,ALFALS NO SIE,NON-EFA ALFALFA,alfalfa_lucerne,3301090301
185,ALFALS SIE,ALFALFA,alfalfa_lucerne,3301090301
186,AMETLLERS,ALMOND TREES,almond,3303030100
187,ARTEMÍSIA O ESTRAGÓ,SAGEBRUSH,tarragon,3301061236
188,VEÇA I TRITICALE SIE,EFA VETCH AND TRITICALE,vetches,3301090305
189,VEÇA I TRITICALE  NO SIE,NON-EFA VETCH AND TRITICALE,vetches,3301090305
191,PRESSEGUERS,PEACH TREES,peach,3303011100
192,GROSELLA,REDCURRANT,redcurrant,3303021100
193,NECTARINS,NECTARINE TREE,nectarine,3303010900
194,LLENTIES NO SIE,NON-EFA LENTILS,lentils,3301020500
195,MONGETA NO SIE,NON-EFA BEANS AND BROAD BEANS,beans,3301020100
196,"ENDÍVIA, ESCAROLA I XICOIRA","ENDIVE, CHICORY",other_salads_lettuce_leaf_vegetables,3301319900
197,FAVERA BORDA NO SIE O MOREU NO SIE,NON-EFA GRASSPEA,other_dry_pulses,3301029900
198,TOMÀQUET PER LA INDÚSTRIA,TOMATO,tomato,3301280000
199,VEÇA I CIVADA SIE,EFA VETCH AND OAT,vetches,3301090305
200,"VEÇA, CIVADA I ORDI SIE","EFA VETCH, OATMEAL AND BARLEY",vetches,3301090305
/201,PÈSOLS NO SIE,NON-EFA PEAS,peas,3301020600
202,OLIVERES,OLIVE TREES,olive_plantations,3303050000
203,PÈSOLS SIE,EFA PEAS,peas,3301020600
204,ERBS I ORDI SIE,EFA ERVIL AND BARLEY,other_dry_pulses,3301029900
205,VEÇA I ORDI SIE,EFA VETCH AND BARLEY,vetches,3301090305
206,LAVANDA O ESPÍGOL,LAVENDER,lavender_lavandula,3301061219
207,CLOSES ANY 1,GRASSLAND,pasture_meadow_grassland_grass,3302000000
208,FAVES I FAVONS SIE,EFA BROAD BEANS,beans,3301020100
209,PÈSOL I ORDI SIE,EFA PEA,peas,3301020600
210,NABIUS,BLUEBERRYS,blueberry,3303020400
211,GERDS,BLUEBERRY,raspberry_raspberries,3303021000
212,ERBS I ORDI NO SIE,NON-EFA ERVIL AND BARLEY,other_dry_pulses,3301029900
213,FAVES I FAVONS NO SIE,NON-EFA BEANS,beans,3301020100
21,MAÇANELLA O SEMPREVIVA,HELICRISYSUM,other_flowers_ornamental_plants,3301089900
215,GUARET SIE/ SUP. LLIURE SEMBRA,EFA LYING FALLOW,fallow_land_not_crop,3301110000
216,GUIXÓ NO SIE O PÈSOL QUADRAT NO SIE,NON-EFA LATHYRUS CICERA,peas,3301020600
217,CAMAMILLA,CAMOMILE,chamomile,3301061213
218,TRÈVOL SIE,EFA CLOVER,clover,3301090303
218,PÈSOL I CIVADA SIE,EFA PEA AND OAT,peas,3301020600
220,VINYES,VINEYARDS,vineyards_wine_vine_rebland_grapes,3303060000
221,RAÏM DE TAULA,GRAPE,vineyards_wine_vine_rebland_grapes,3303060000
222,VEÇA I BLAT NO SIE,NON-EFA VETCH AND WHEAT,vetches,3301090305
223,VEÇA I ORDI NO SIE,NON-EFA VETCH AND BARLEY,vetches,3301090305
224,CRÈIXENS,WATERCRESS,cress,3301210300
225,FENIGREC NO SIE,NON-EFA FENUGREEK,fenugreek,3301020400
226,NAP I COL XINESA,CHINESE TURNIP AND CABBAGE,turnips,3301290800
227,VECES NO SIE,NON-EFA VETCH,vetches,3301090305
228,ESPARRECS,ASPARAGUS,asparagus,3301200000
229,ERBS (LLEGUM) SIE,EFA ERBS (LEGUMES),other_dry_pulses,3301029900
230,GUARET SIE AMB ESPÈCIES MEL·LÍFERES,EFA HONEY PLANTS LYING FALLOW,fallow_land_not_crop,3301110000
231,GUIXES SIE O PEDREROL SIE,EFA LATHYRUS SATIVUS,peas,3301020600
232,POMERES,APPLE TREES,apples,3303010200
233,TREPADELLA SIE,EFA SAINFOIN,onobrychis_sainfoins,3301061600
234,CIGRONS SIE,EFA CHICKPEAS,chickpeas,3301020200
235,HORTA AUTOCONSUM,ORCHARD,kitchen_gardens,3301120000
236,CASTANYERS,CHESTNUT TREE,sweet_chestnuts,3303030500
237,CÀNEM TÈXTIL,HEMP,hemp_cannabis,3301061000
238,FAVA I CIVADA SIE,EFA BEAN AND OATMEAL,beans,3301020100
239,GUIXES NO SIE O PEDREROL NO SIE,NON-EFA LATHYRUS SATIVUS,peas,3301020600
240,"CEBES, CALÇOTS, PORROS I ALLS","ONIONS, GARLICK",onions,3301220400
241,PERERES,PEAR TREES,pears,3303011200
242,GARLANDA NO SIE,NON-EFA GREEN PEA,vetches,3301090305
243,CACAUET NO SIE,NON-EFA PEANUT,arachis,3301090302
244,TRAMUSSOS DOLÇOS SIE,EFA SWEET LUPINE,sweet_lupins,3301020700
245,CÀNEM NO TÈXTIL,HEMP,hemp_cannabis,3301061000
246,SOIA SIE,EFA SOY,soy_soybeans,3301160000
247,LLENTIES SIE,EFA LENTILS,lentils,3301020500
248,"VEÇA, CIVADA I ORDI NO SIE","NON-EFA VETCH, OATMEAL AND BARLEY",vetches,3301090305
249,PÈSOL I CIVADA NO SIE,NON-EFA PEA AND OAT,peas,3301020600
250,CIGRONS NO SIE,NON-EFA CHICKPEA,chickpeas,3301020200
251,CIRERERS,CHERRY TREE,cherry_cherries,3303010400
252,CACAUET SIE,EFA PEANUT,arachis,3301090302
253,FAVERS BORDA SIE O MOREU SIE,EFA MOREU,other_dry_pulses,3301029900
254,TÀPERA,CAPER,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
255,MESTALL,MESTALL,meslin,3301011100
256,TREPADELLA NO SIE,NON-EFA SAINFOIN,onobrychis_sainfoins,3301061600
257,NOGUERES,WALNUT TREES,walnuts,3303030600
258,VEÇA I CIVADA NO SIE,NON-EFA VETCH AND OAT,vetches,3301090305
259,VECES SIE,EFA VETCH,vetches,3301090305
260,VEÇA I BLAT SIE,EFA VETCH AND WHEAT,vetches,3301090305
261,TRÈVOL NO SIE,NON-EFA CLOVER,clover,3301090303
262,FENIGREC SIE,EFA FENUGREEK,fenugreek,3301020400
263,TRAMUSSOS DOLÇOS NO SIE,NON-EFA SWEET LUPINE,sweet_lupins,3301020700
264,RAY-GRASS,RAY-GRASS,lolium_ryegrass,3301090205
265,PRUNERES,PLUM TREE,plums,3303011300
266,BLAT KHORASAN,KHORASAN WHEAT,other_cereals,3301019900
267,ERBS (LLEGUM) NO SIE,NON-EFA ERBS (LEGUMES),other_dry_pulses,3301029900
268,COL I COLIFLOR,CABBAGE AND COLIFLOWER,brassica_oleracea_cabbage,3301210200
269,PÈSOL I ORDI NO SIE,NON-EFA PEAS AND BARLEY,peas,3301020600
270,GUARET NO SIE/ SUP. LLIURE SEMBRA,NON-EFA LYING FALLOW,fallow_land_not_crop,3301110000
271,DALL O FROMENTAL (ARRHENATHERUM),ARRHENATHERUM,poaceae_grasses,3301090200
272,MONGETA SIE,EFA GREEN BEAN,beans,3301020100
273,SOIA NO SIE,NON-EFA SOY,soy_soybeans,3301160000
274,GUIXÓ NO SIE O PÈSOL QUADRAT,NON-EFA LATHYRUS CICERA,peas,3301020600
275,GUIXES NO SIE O PEDREROL NO S*,NON-EFA LATHYRUS SATIVUS,peas,3301020600
276,GUARET NO SIE/ SUP. LLIURE SE*,NON-EFA LYING FALLOW,fallow_land_not_crop,3301110000
277,COMÍ,CUMIN,black_cumin,3301061208
278,CUA DE RATA (PHLEUM),TAIL OF RAT (PHLEUM),timothy,3301090209
279,TABAC,TOBACCO,tobacco,3301060100
280,ESPECIES AROMÀTIQUES HERBÀCI,AROMATIC HERBS,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
281,MOREU NSIE,NON-EFA NARBON BEAN,other_dry_pulses,3301029900
288,CLOSA ANY 1,GRASSLAND,pasture_meadow_grassland_grass,3302000000
289,PERICÓ O HERBA DE SANT JOAN,HYPERICUM OR SAINT JOHN'S WORT,st_johns_wort,3301061234
290,GUARET SIE AMB ESPÈCIES MEL?L,EFA HONEY PLANTS LYING FALLOW,fallow_land_not_crop,3301110000
291,SULLA NO SIE O ENCLOVA NO SIE,NON-EFA SULLA,legumes_harvested_green,3301090300
292,ESPECIES AROMATIQUES LLENYOSES,WOODY AROMATIQUES,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
293,PERERES/POMERES,PEAR/APPLE TREE,pears,3303011200
294,FLORS I ORNAMENTALS,FLOWERS AND ORNAMENTAL,flowers_ornamental_plants,3301080000
295,FAVERA BORDA NO SIE O MOREU N*,NON-EFA GRASSPEA,other_dry_pulses,3301029900
296,PRESSEGUERS/NECTARINS,PEACH/NECTARINE TREE,peach,3303011100
297,FRUITERS VARIS,FRUIT TREES,unspecified_orchards_fruits,3303019800
298,SULLA SIE O ENCLOVA SIE,EFA SULLA,legumes_harvested_green,3301090300
299,GARLANDA SIE,EFA GREEN PEA,vetches,3301090305
300,DALL O FROMENTAL (ARRHENATHER*,ARRHENATHERUM,poaceae_grasses,3301090200
310,MANDARINER,MANDARIN,citrus_plantations,3303040000
311,'ALGARROBA' HERBÀCIA,ALGARROBA,vetches,3301090305
312,ESPÍGOL O LAVANDA,LAVENDER,lavender_lavandula,3301061219
313,ALOE VERA,ALOE VERA,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
314,ANTARA VINYA,VINEYARD INTER-ROW,vineyards_wine_vine_rebland_grapes,3303060000
315,"ARANYONER, PRUNYONER",BLACKTHORN (SLOE),other_permanent_crops_plantations,3303990000
316,"BITXO, VITXO",CHILI PEPPER,chili_pepper,3301300200
317,CIBULET,CHIVES,chives,3301220100
318,CIVADA I BLAT,OATS AND WHEAT,oats,3301010500
319,CIVADA I ORDI,OATS AND BARLEY,oats,3301010500
320,CIVADA I TRITICALE,OATS AND TRITICALE,oats,3301010500
321,COL KALE,KALE,kale,3301210208
322,CROTALÀRIA,CROTALARIA (SUNN HEMP),legumes_harvested_green,3301090300
323,ERBS I CIVADA,BITTER VETCH AND OATS,other_dry_pulses,3301029900
324,ESPELTA PETITA,EINKORN,einkorn,3301011300
325,GINJOLER,JUJUBE,orchards_fruits,3303010000
326,LAVANDA X ESPIGOL,LAVANDIN,lavender_lavandula,3301061219
327,LOT CORNICULAT,BIRD'S-FOOT TREFOIL,legumes_harvested_green,3301090300
328,MALVA,MALLOW,malva,3301082800
329,MARIALLUÏSA,LEMON VERBENA,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
330,"MARXANT, BLET",AMARANTH,amaranth,3301150100
331,"MENTA VERDA, HERBA DE SANTA MARIA",SPEARMINT,mints_peppermint,3301061222
332,"MILL ITALIÀ, CUA DE GUILLA",FOXTAIL MILLET,setaria,3301090206
333,MONGETA VERMELLA,RED KIDNEY BEAN,beans,3301020100
334,MORER,MULBERRY,berries_berry_species,3303020000
335,"NYÀMERA, PATATA DE CANYA",JERUSALEM ARTICHOKE,topinambur_jerusalem_artichoke,3301180000
336,OKRA,OKRA,fresh_vegetables,3301070000
337,PASSACAMINS,KNOTGRASS,polygonum,3301061229
338,"PISANA, ESPELTA BESSONA",EMMER,emmer,3301011200
339,"RAVE PICANT, RAVE RUSTICÀ",HORSERADISH,horseradish,3301210400
340,RUIBARBRE,RHUBARB,rhubarb,3301230000
341,SULLA O ENCLOVA,SULLA (FRENCH HONEYSUCKLE),legumes_harvested_green,3301090300
342,TARONGER AGRE,BITTER ORANGE TREE,citrus_plantations,3303040000
343,VEÇA I RAIGRÀS,VETCH AND RYEGRASS,vetches,3301090305
344,VIMETERA,OSIER WILLOW,willows_osiers,3306080000
345,VIVER - PRODUCTOR MVR,NURSERY (MVR PRODUCER),nurseries_nursery,3303070000
346,XIRIMOIER,CHERIMOYA TREE,orchards_fruits,3303010000
